Freq.	V(vo)/V(vp)
3.93550075455786e+00	(5.62760035685115e+01dB,-1.79849122167149e+02°)
3.98107170553506e+00	(5.62760042601265e+01dB,-1.79850863117928e+02°)
4.02717034325468e+00	(5.62760049360273e+01dB,-1.79852584301138e+02°)
4.07380277804121e+00	(5.62760055965720e+01dB,-1.79854285944907e+02°)
4.12097519097339e+00	(5.62760062421113e+01dB,-1.79855968274774e+02°)
4.16869383470344e+00	(5.62760068729861e+01dB,-1.79857631513718e+02°)
4.21696503428591e+00	(5.62760074895322e+01dB,-1.79859275882191e+02°)
4.26579518801602e+00	(5.62760080920754e+01dB,-1.79860901598139e+02°)
4.31519076827775e+00	(5.62760086809374e+01dB,-1.79862508877040e+02°)
4.36515832240175e+00	(5.62760092564279e+01dB,-1.79864097931926e+02°)
4.41570447353322e+00	(5.62760098188527e+01dB,-1.79865668973416e+02°)
4.46683592150973e+00	(5.62760103685100e+01dB,-1.79867222209741e+02°)
4.51855944374932e+00	(5.62760109056917e+01dB,-1.79868757846770e+02°)
4.57088189614885e+00	(5.62760114306827e+01dB,-1.79870276088043e+02°)
4.62381021399270e+00	(5.62760119437607e+01dB,-1.79871777134792e+02°)
4.67735141287208e+00	(5.62760124451988e+01dB,-1.79873261185972e+02°)
4.73151258961491e+00	(5.62760129352622e+01dB,-1.79874728438284e+02°)
4.78630092322649e+00	(5.62760134142092e+01dB,-1.79876179086202e+02°)
4.84172367584110e+00	(5.62760138822962e+01dB,-1.79877613322003e+02°)
4.89778819368457e+00	(5.62760143397697e+01dB,-1.79879031335784e+02°)
4.95450190804801e+00	(5.62760147868744e+01dB,-1.79880433315496e+02°)
5.01187233627284e+00	(5.62760152238450e+01dB,-1.79881819446963e+02°)
5.06990708274716e+00	(5.62760156509149e+01dB,-1.79883189913909e+02°)
5.12861383991376e+00	(5.62760160683094e+01dB,-1.79884544897982e+02°)
5.18800038928973e+00	(5.62760164762491e+01dB,-1.79885884578777e+02°)
5.24807460249785e+00	(5.62760168749522e+01dB,-1.79887209133862e+02°)
5.30884444231000e+00	(5.62760172646300e+01dB,-1.79888518738800e+02°)
5.37031796370265e+00	(5.62760176454872e+01dB,-1.79889813567172e+02°)
5.43250331492446e+00	(5.62760180177276e+01dB,-1.79891093790601e+02°)
5.49540873857637e+00	(5.62760183815466e+01dB,-1.79892359578776e+02°)
5.55904257270416e+00	(5.62760187371398e+01dB,-1.79893611099469e+02°)
5.62341325190362e+00	(5.62760190846939e+01dB,-1.79894848518563e+02°)
5.68852930843855e+00	(5.62760194243929e+01dB,-1.79896072000074e+02°)
5.75439937337170e+00	(5.62760197564180e+01dB,-1.79897281706168e+02°)
5.82103217770885e+00	(5.62760200809456e+01dB,-1.79898477797186e+02°)
5.88843655355603e+00	(5.62760203981460e+01dB,-1.79899660431664e+02°)
